SMILES,ECFP4,I,II,III,IV,MolWt,HeavyAtomCount,NumRotatableBonds,TPSA,LabuteASA,MolLogP,MolMR,FractionCSP3,NumHDonors,NumHAcceptors,RingCount,QED,BalabanJ,BertzCT,Ipc,FormalCharge,RadicalElectrons,logS
C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4  ,0100000000000001000000000000000000000000000000000000000000000000110000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000000000000000000010010000000110000000000000010000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000001000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000001010000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000100000000100000000000000,0,1,0,0,368.52400000000006,28,6,6.48,168.28936160149112,5.107000000000005,118.21600000000004,0.23076923076923078,0,2,4,0.5966660766331066,1.3986674434807924,811.2091445535079,4689493.166230567,0,0,-4.197867993398694
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O.O.Cl  ,0000000000000000000000010000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000100000000000010000000000000000100010010000010000000000010000001000010000000000000000010000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000001001000000010000000000000000000000000001000000000000000000000100000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000001000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001001000000001000000000000000000000000000000001000000000000000000000000010000100000100000010000000000100000000000000000000010000000010000000000000000000000000000000100000010000000000000000000001000000000000000000000010000,0,0,0,1,385.82300000000004,26,3,106.07000000000001,154.67691761687342,1.1804,99.34080000000004,0.4117647058823529,2,5,4,0.8247792542398701,1.214999521575199e-06,891.687477053396,672746.5705685621,0,0,-1.3097122366282437
 CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@H](C)Cl  ,0100000000000100000000000000010001010000000000000000000000000000010000000000000010000000000000000000000000000000000011000100000010000000000000010000000000000000000000000000000100000000000000000100000000000000000000000000000000000000010000000001000000000000000000000000100000000000000100000000001000100000000000000000000000000000000000000000000000100000000000000000000010000000000000000000100000100000000100000000000000000000000010000100000000100000000000000000000100000000000000000000001000000100000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000010000010010000000000000000000000000000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010100000000001000000000000000000000000100000000000000000000000000000000000000000000000000000000000010101000000000000000010000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001011000,1,0,0,0,424.9910000000001,27,7,102.26000000000002,170.32544535771044,0.3895000000000021,106.87510000000006,0.9444444444444444,4,7,2,0.4382730169795819,2.094099659349725,498.3724409623958,784871.9832588409,0,0,-1.7571735059299118
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl ,0000000000000000000000000000000000001000000000000000000000000000100000000010000000000000001000000000000000000000000001000000100000000001000000100000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000100010000000001000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000101000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000100000000101000000000000000000000000001000000000000000000000000000000010000100000000000000000000000000000000000000000000000100000000001000000000000000000000000010000010000000000000000000000000000000000100000000010000000000001000000000000000000100000000000000010000000001000000001000000000000000000000000000000,0,1,0,0,315.716,22,2,84.6,130.14044123411497,3.037700000000002,83.68410000000002,0.06666666666666667,1,4,3,0.682474275950086,2.233599180243165,817.430013234153,116788.42196198899,0,0,-2.9947820874577857
COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3  ,0100000000000010000000000001000001000000001000000000001000000000100000000000000000000000000000000000000000000000000001000000000010000000000000000001000000000000000000001000000100000000000000000000000000000000000010000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000001000000000000000000010001000000000000000000000000000000000000000000000000000000000000000010000000010000000000000001000000000000000000010000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000110000001000000100000000000000000000000000000000000010000000000000000000000000000100010010000010000000000000000000000000000000000000010000000000000000000000100000000000000000000000000,0,1,0,0,321.829,21,3,29.54,132.6508493554586,3.6739000000000024,84.64200000000004,0.3125,0,4,3,0.807761185070717,1.9432242287829182,655.2314628845675,102654.19812985236,0,0,-3.2237984309198633
CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42  ,0000000000000010000000000000000001001000000000000000000000000000100000000010000000000000001000010000001000000000000000000100000001000000000000100000000000000000000001000000000100000000000000000000000000000001000010001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000001000000000000000000000000000010000000000000000000000000000000010000010000010001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000000000000000010000100100000000000000000000000000000000000000000011000000010000000000000000000100100000000000000000000000001000000000000000000000000000000000000000,0,1,0,0,326.8310000000001,23,0,30.869999999999997,140.93460594163878,3.7227000000000023,96.44370000000004,0.2777777777777778,1,4,4,0.8001222420891722,1.8304332090303406,763.3669443617505,295595.17921822146,0,0,-3.434106782095124
CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.OP(=O)(O)O,0000000000000001000000000000000001001000000000000000000000010000000100000000010000000000000000100000000000000000000000000100000000000000001000000001000000000000000000000000000000000000000000001000000000000000000110000000000000000001010000000000000001000000000000000000001000000000000000000000000010000000000000010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000001000000000000000000000000000001000000000010000000000000010000000000000000000010000000000000000000010000000000000010000000000100000000000000000100000000000000000000000000000000000000000000000010010000010000000010000000000000000000000000000010000000001000001000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000100000001000000000000000000000001000000000000000000000000000000000000000000000000000010000000010000100000100000000010000000000000000000000000000000000000000010000000000000000000010000,1,0,1,0,397.36400000000003,27,1,119.69000000000003,156.81708181196055,0.5724999999999998,96.72670000000004,0.5555555555555556,4,5,5,0.40123101877292183,3.2290905126723246e-07,828.9795360734638,1156385.6582580872,0,0,-0.576337092189302
CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC  ,0001000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000000010000000000000000000000000100000000000000000000000000010000000000000000000000000000000010001000000000000000000000000000000000000000000100000000100000000000010000000000000000001000000000000000000100010000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000100110000000100000000000000000000010000000000000010000000000010000011000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000100000001000000000000000000100000010000000000000000010000010000101000000000000010000010000000000000000000100100000000000000000000000000100000000000000000000000000000000000000001010000,0,0,1,0,399.44300000000015,29,5,83.09000000000002,169.1047200632566,2.8716000000000017,109.23470000000006,0.36363636363636365,1,6,3,0.8325220081385356,2.414127979948404,1001.3949196223746,3026041.5485159773,0,0,-1.7280317087034212
CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31 ,0000000000000000000001000000000001000000000000000000000000000000100000000000000010000000000000001000000000000000000000100000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100010000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001100000000000000000000000000000001000000000000000000000000000000000000000000010000000001000000000001000000000000000000000000000000000000000000000000000000001000000000000010000000000000000010000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000,1,0,0,0,275.39500000000004,21,3,3.24,126.7828306930395,4.553800000000004,92.06200000000005,0.2,0,1,3,0.6773504085567709,2.1007180530682668,640.9895318364919,89136.52250761147,0,0,-3.761236398227985
C1CNP(=O)(OC1)N(CCCl)CCCl  ,0000100000000000000000000000000000000000000000000000000000000000000000000000000010000100001000000000000000000100000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000100000000000010001000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000110000000000000000000000001000000000000000000011000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000,1,0,1,0,261.08899999999994,14,5,41.57,94.44153500749827,1.884,59.19120000000003,1.0,1,2,1,0.605720669080109,2.5822640284816725,201.8664756744443,1442.8330626105126,0,0,-0.4692536298731078
CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C  ,0100010000100000000100000000000001000010000000010000000000000000000000000000000010000000001000100000010000000000000100000100001000001100000000000000000000000000000000100000000000000000001000000000001000000000100000000001000000010000000000000000000000100100000000000000010000000000000101000000001010000100000000000010000000000000000010010000000000000100000010000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000010000010000000001000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000100000010000000000000000000000000000000000000000010000000000010000010000000010001000001000000000100000000100000000000000000000000000000010000000000000000010000010000000000010000000000000000000000000000000000001000000001000000000000000100100000000000000000100000000000000000000000000000000010000000000000010000000000000000000000000100100010000000110000000000000000000000000000000000000000000000001000000000000000000000000000000000010000,0,1,0,1,1202.6349999999982,85,15,278.8,508.394547098842,3.2690000000000063,328.4446000000004,0.7903225806451613,5,12,1,0.14792471467331683,4.320268725023782,2325.0756756660257,1.2730846161842589e+17,0,0,-5.144141120409542
CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)[C@@H]6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC  ,0100100000000000100000000000010001000000000000000000000000000000000000001000000000000000001000100000000000001000000001000000000010000000100000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000001000000000010000000000000000000000000000000010000000100001000000000001100000000000000000000000000000000000001000000000000010010000000000000000000001000000000000000000000000000000000000000000000000010000000000000000010000000001000000000000000000000000000000000000000000000000001001100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000011010000000000000000000000000000000000000000010000000000000000000000000100001000000010000000000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000001000000000000001000000000100000000000000000010010000000000000000000000000000010000000010000100000000000000000000000000000010000000000000000000000000000000000000000000000010000,0,1,0,0,738.8900000000002,54,11,174.63999999999996,314.96993731808914,6.222000000000006,202.75079999999951,0.45,4,8,6,0.14029818549104897,1.1054287979220736,1795.764598257026,1265686436097.8313,0,0,-5.736047110189079
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5  ,0000000100000001000000000000000001001000000000000000000000000000000000010001000000001000000000000000000000000000000000000000000000100000001000000000000000000000000000100000000000000010000000000001000000000000000010000000000000000000000000000000000010100000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000010000000100000000000001000001000000000000000000100001000100000100000000000000000000001000000000000000000000000000000000000000000000000000000000000001001000100000001000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000010000000100000000000000000000000000100000010000000000000000010000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000001000000000010000000000000000000000000000000000000000001000001000001000000000010000000000000100000000000100000000000000000000010000000000000000000000000000000000000000000010000,0,1,0,0,337.4630000000001,25,0,46.260000000000005,149.4111683415793,4.221000000000004,96.35280000000004,0.6818181818181818,1,3,5,0.7210430866196731,1.5319846700877742,801.194381990157,860454.8147546195,0,0,-3.3837927940420793
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)Cl  ,0000000000000100000000000000000001000001000000001000000000000000100001000000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000001000000000010001000000000000000001000000000000000000000000000000000000001100000000000000100000000000100100000000000000000000000000000010000000001000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000100000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010010000001000100000000000000000000000010000100000000000000000100000001000100000000010000000000000000000000000000000000000010000000000000000000000000001000000000000100000000000000000000000000001000000001000000000000000010000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000,0,0,1,0,408.87800000000004,28,6,99.38000000000001,168.47443689628068,1.8444000000000003,104.58920000000006,0.42857142857142855,4,6,3,0.5818339767551266,1.8229182228378966,778.9653170535851,1930018.4660606696,0,0,-1.968206375017938
C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N  ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000,0,1,0,1,248.307,17,2,86.18,99.79367710137302,1.6838,67.16060000000002,0.0,2,4,2,0.7916266736810946,2.4961289671937283,565.0601341830188,6953.462595208406,0,0,-1.2492573440725745
C1CCC(CC1)N2C(=O)C(C(=O)N(C2=O)C3CCCCC3)C(=O)NCC(=O)O  ,0010110000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000010000000000000001000000000000000010000000000000000000000000000000011000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000010000000000000000010001000000000001000000000000000000000000000000000010000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100010010000100000000000000000000000000010000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000010000,0,1,0,1,393.4400000000002,28,5,124.09000000000002,162.96208940281045,1.2596,96.96950000000007,0.7368421052631579,2,5,3,0.6778051064598919,1.8954194785651832,626.5801141704751,1883567.0044477012,0,0,-2.8554660452754312
CC1=C(C=CC2=C1N=C(N2)[C@@]3(CCCN3C(=O)C4=C(C=CC(=C4)OC)N5N=CC=N5)C)Cl  ,0000100000000000000000000000100001001000000100000000000010000000000000000000000000000000101000000000100000000000000000010000000000000000001000000000010000000000100100000001000000000000000000001000000000000000000000000000000000000000000000000000000000101000000000000000000100000000000000000000000000000000000000000000000000100000010000000000000000100000000010000000001000000000001000000000000010000000000000000000000000000000000000000000000000000000000000001001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000100010000001000000000000000000000000000010010100000000000000000100100001000000000000000000000000000000000000000000000000000000100001000000000001000100001000000000000000000000001000000000110000001000000000000000000000000010001000000000001010000000000100000000001000000000010000000010000000000001000000000000000000100000000000000000000000000001000000000000000000000000000,0,1,0,0,450.93000000000006,32,4,88.92999999999999,189.70327245991248,4.265420000000003,121.37420000000002,0.30434782608695654,1,6,5,0.5013077252659314,1.5945032472795555,1315.7777684780356,32272741.362436622,0,0,-4.640714136561532
CC1=N[C@@]2([C@H](O1)C[C@@H]3[C@@]2(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)C(=O)COC(=O)C  ,0000000000010000000000000000000001001000000000000001000000000000000000000000001010001000000000000000000000000000001000000000000000000000000000000001000000000000000000000000000000000010000000000000000100000000000000000000000001000000010000001000000000100000000001000000100000000000000000000000000000001100000000000010000000000000000000000000000000000000000010000100000000000100001000000000000000000000000010001000100100000000000000000000000000000000000000000000000001000000000000000000000000000100000000001000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000010000010000000000000000000101100000000000000010010000000100000001000000000000000000000000000000000001000000000000000000000000000000000000100000000000000000001000001000000000000000000000000000000001101000000000000000001000000000000000000000000010000000000000000000010000000000010000000000000000000000000000000000000000100000100000010000000000000000100000000000100000001010000,0,1,0,0,441.5240000000002,32,3,102.26000000000002,187.4907129385347,2.5632,115.74180000000005,0.68,1,7,5,0.6756078663027947,1.556268881101802,996.3911784632874,14931244.858239064,0,0,-3.040307697458576
C1C(CN1C2=C(C=C3C(=C2Cl)N(C=C(C3=O)C(=O)O)C4=C(C=C(C(=N4)N)F)F)F)O  ,0000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000011000000000001000000000000000000000000000000000000000000000100000100000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000101000000000000000000001010000000000000000000001000000000010000000000000000011000000010000000000000000101000000000000000001001000000010000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001001000010000000000000000000010000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000001000001000000000000100000000000000001000100000000000000000000000000000000000000000000000000000100010000000001000000001000000001000001000000000100100001000000000000000000000000010000000000000000010000000000100000000000000000000010000000010000000000000000000000100000000100000000000000000000000000000000000000000001000000010000,0,0,0,1,440.7650000000001,30,3,121.68,170.08447511719774,1.9177,101.81550000000003,0.16666666666666666,3,7,4,0.5684562681095354,2.1406052968768994,1291.13235303096,3243810.765332556,0,0,-3.307313100265154
C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4  ,0000000000000000000100000001000000100000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000010000000000000000000000000000100110000000000000000000001000000000000000000000000000001000000000000000000010000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000001100000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000010001000000000000000000000000000001000000000001000000000000000000000000000000000000000001000000000010000000000000000000000000000000000001000000000100000000000000010000001000000000000000000000000010000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,0,0,310.828,22,0,24.92,135.7795452929274,4.018900000000003,91.22270000000003,0.3157894736842105,1,2,4,0.7947531162646359,1.9778513675729852,740.850445001187,212865.7477903155,0,0,-3.636070514895796
C1C[C@H](N(C1)C(=O)[C@@H]2CSSCCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)N[C@H](CCCN=C(N)N)C(=O)NCC(=O)N  ,0100100000100000000000000000000000000000001000000000010000000000100000000000000010000000001000000000000000000000000101000000000010000000000010011001000000000000000000000000010100000000000000000100010000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000100000000000100000000100010000000000000000000000000000000000001001110000010000001000000000000000000010010000000001000000000000010000000000000001001000000000010000000001010000000100000000000100000000000000000000000010000000100000000000000000001000000001000010000010000000100000000000001000010000000000000001001000000000000000000100000001010000000000000000000000010000000000000010000000001000000001000010000000000000000000000001000001000011000100000100100000100000000100000000000010000000000000000000001000000001000001001000000000000000000001000100001000100001001000000000000000000000000100000000000010000010000010010000000000010000000000010000000010000000000000000000001000000000000000000001010000000000000000000000010000000000000010000,0,0,1,0,1069.2379999999994,74,19,437.9099999999999,433.30567082412796,-4.341700000000017,272.16369999999966,0.4782608695652174,13,15,4,0.02737585989686799,1.683896619470518,2378.004381434423,4001322116121411.0,0,0,-1.7246205749331525
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O  ,0110100000000000000000000000000001001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000100000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000001000000000001000000100000000100000000000000000000000000000000000000000000000000001000000000000100000000100000010000000000001000000000000000000000000000000010000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000,1,0,0,0,263.3809999999999,19,4,43.7,115.42329428452923,2.732600000000002,77.43660000000004,0.625,2,3,2,0.8775816874821686,2.2617899841737428,393.7148895501137,18368.62800765846,0,0,-1.7095196554972671
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C ,0000000000000000001000000000000001001000000000000000000000000100000000000000000010001000000000000000000000000000000000000000000000100000000001000000000000000000000000000010000000000010000000000000000000000000000000000000001000000000010000000000000000110000000000000000100000000000000001000000000000000100000000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000100000000000100000000000000000000000000000000000100000000000000000000000000000000000000000001000000000000001000000000000100000001000000100000000000000000000000000000000000001001000000000001000000000000000000000000000000000000000100000000010000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000101000000000100000010000000000000000000100000000000000001001000000000000000000000000000000000000000001000000000000000000000000000000000001000000010000000000100000000000000000000010000000000000000000000001000000000000000100000100000000000000000000000100001000000000000000011000,1,0,1,0,392.4670000000001,28,2,94.83000000000001,163.8717856112747,1.8957,99.94440000000004,0.7272727272727273,3,5,4,0.6672134969921051,1.83769187946728,804.7488254884713,1500075.6365228966,0,0,-2.2057102270968945
CC1=C(C=CN=C1C[S@@](=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F  ,0000000000000000000000000000000001000000000000000000100000000000100000000100000010000000001000000100000000000010001000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000100000000100000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000010000000000000000000001000000000000000000000000000000000000000000000000111000000000000000000000000000000001000000000001000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010010000000000000000000000000010000000000000000010010000000000000000100000100001000000000000000000000010000000001000000000000000000000000000100000000000000000000010000000000000000000001000000000010000001000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000010001000010000000000000000000000000000000000,0,1,0,0,369.36800000000005,25,5,67.87,143.26279233965147,3.515220000000002,86.73010000000005,0.25,1,4,3,0.7472859639825712,1.7863456398048547,891.3740944072267,462333.6281039528,0,0,-3.2481331431757865
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC.Br  ,0000100000000000000000000000000001101000000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000010000001000000000000000000000000000000000000000000100000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000001010000000000000000000000000000010000000000010000000000100000001000000010000000101000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000010010000000000010000000000000000000000000000000000010000000010000100000001000000010000000000000000000000000000000000000000000000000000000000000010000,0,1,0,0,352.31600000000003,21,1,12.47,138.17929604382633,3.9613000000000036,91.69100000000006,0.6666666666666666,0,2,4,0.7586052230852779,1.3224992312254619e-06,531.9496532772222,65310.911830214165,0,0,-2.5406031208497084
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3  ,0000000000000000000000000000000001000000000000000010000000000000100000000000000000000000000000000000000000000000000000000100000000000001100000000000000000000000000001000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000000010000000000000000000000000100010000000000000000000001000000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000101000001000100000000000000000000000000001000000000000000000000000000000001000000000000000001000000001000000000000000001000001000000000000000000000000010000010000000001000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000,1,0,0,0,284.74600000000004,20,1,32.67,122.06237911260715,3.1538000000000013,81.81000000000003,0.125,0,2,3,0.79164533623487,2.229963444415005,694.8779897536324,50100.21358682773,0,0,-2.163485921804838
